filename,action,close
1.aal.us.png,0.0,39.11
2.aal.us.png,1.0,38.537
3.aal.us.png,0.0,38.927
4.aal.us.png,0.0,39.016999999999996
5.aal.us.png,0.0,40.566
6.aal.us.png,-1.0,42.001999999999995
7.aal.us.png,0.0,41.705
8.aal.us.png,0.0,41.231
9.aal.us.png,0.0,41.231
10.aal.us.png,0.0,40.45
11.aal.us.png,1.0,38.799
12.aal.us.png,-1.0,38.982
13.aal.us.png,1.0,37.873000000000005
14.aal.us.png,0.0,38.098
15.aal.us.png,0.0,38.78
16.aal.us.png,-1.0,39.698
17.aal.us.png,1.0,38.37
18.aal.us.png,0.0,38.721
19.aal.us.png,0.0,40.225
20.aal.us.png,-1.0,41.406000000000006
21.aal.us.png,0.0,41.055
22.aal.us.png,0.0,40.546
23.aal.us.png,1.0,40.403
24.aal.us.png,-1.0,40.413000000000004
25.aal.us.png,1.0,39.58
26.aal.us.png,0.0,39.923
27.aal.us.png,0.0,40.44
28.aal.us.png,-1.0,41.592
29.aal.us.png,1.0,38.681999999999995
30.aal.us.png,0.0,39.179
31.aal.us.png,-1.0,40.185
32.aal.us.png,0.0,39.757
33.aal.us.png,0.0,39.308
34.aal.us.png,1.0,39.14
35.aal.us.png,0.0,40.713
36.aal.us.png,0.0,41.72
37.aal.us.png,-1.0,41.933
38.aal.us.png,0.0,41.268
39.aal.us.png,1.0,40.592
40.aal.us.png,0.0,40.779
41.aal.us.png,-1.0,41.778
42.aal.us.png,1.0,41.601000000000006
43.aal.us.png,0.0,41.748999999999995
44.aal.us.png,0.0,41.953
45.aal.us.png,-1.0,43.001000000000005
46.aal.us.png,0.0,42.687
47.aal.us.png,0.0,42.589
48.aal.us.png,0.0,41.073
49.aal.us.png,0.0,38.89
50.aal.us.png,0.0,36.806
51.aal.us.png,1.0,36.689
52.aal.us.png,0.0,38.010999999999996
53.aal.us.png,-1.0,38.185
54.aal.us.png,1.0,37.784
55.aal.us.png,0.0,38.137
56.aal.us.png,0.0,38.353
57.aal.us.png,-1.0,40.611999999999995
58.aal.us.png,0.0,40.005
59.aal.us.png,1.0,39.723
60.aal.us.png,0.0,39.918
61.aal.us.png,0.0,40.113
62.aal.us.png,0.0,40.319
63.aal.us.png,0.0,41.239
64.aal.us.png,0.0,41.376000000000005
65.aal.us.png,0.0,41.718999999999994
66.aal.us.png,0.0,42.128
67.aal.us.png,-1.0,43.04
68.aal.us.png,0.0,42.55
69.aal.us.png,0.0,42.295
70.aal.us.png,1.0,40.299
71.aal.us.png,-1.0,40.349000000000004
72.aal.us.png,0.0,39.381
73.aal.us.png,0.0,39.371
74.aal.us.png,1.0,38.234
75.aal.us.png,-1.0,38.333
76.aal.us.png,1.0,37.991
77.aal.us.png,-1.0,38.353
78.aal.us.png,1.0,37.794000000000004
79.aal.us.png,-1.0,39.321999999999996
80.aal.us.png,1.0,37.304
81.aal.us.png,0.0,38.46
82.aal.us.png,0.0,38.88
83.aal.us.png,0.0,41.501999999999995
84.aal.us.png,-1.0,42.891999999999996
85.aal.us.png,1.0,42.471000000000004
86.aal.us.png,0.0,42.852
87.aal.us.png,-1.0,43.498000000000005
88.aal.us.png,1.0,42.765
89.aal.us.png,0.0,43.488
90.aal.us.png,-1.0,43.821000000000005
91.aal.us.png,1.0,43.353
92.aal.us.png,-1.0,44.995
93.aal.us.png,1.0,44.681999999999995
94.aal.us.png,-1.0,45.465
95.aal.us.png,0.0,45.455
96.aal.us.png,0.0,44.868
97.aal.us.png,0.0,44.868
98.aal.us.png,0.0,45.221000000000004
99.aal.us.png,0.0,45.465
100.aal.us.png,-1.0,45.591
101.aal.us.png,0.0,44.74
102.aal.us.png,0.0,44.71
103.aal.us.png,0.0,44.456
104.aal.us.png,0.0,43.778999999999996
105.aal.us.png,0.0,43.621
