filename,action,close
1_a.us.png,1.0,38.515
2_a.us.png,-1.0,38.778
3_a.us.png,1.0,38.594
4_a.us.png,-1.0,38.885
5_a.us.png,1.0,38.485
6_a.us.png,-1.0,38.798
7_a.us.png,1.0,38.594
8_a.us.png,-1.0,39.17
9_a.us.png,1.0,39.031
10_a.us.png,-1.0,39.101
11_a.us.png,0.0,37.851
12_a.us.png,1.0,37.692
13_a.us.png,0.0,38.356
14_a.us.png,-1.0,38.67
15_a.us.png,1.0,38.455
16_a.us.png,-1.0,38.875
17_a.us.png,1.0,37.861
18_a.us.png,0.0,38.025
19_a.us.png,0.0,38.494
20_a.us.png,0.0,39.041
21_a.us.png,-1.0,39.56
22_a.us.png,1.0,39.207
23_a.us.png,-1.0,39.412
24_a.us.png,1.0,39.031
25_a.us.png,-1.0,39.14
26_a.us.png,1.0,38.66
27_a.us.png,-1.0,39.402
28_a.us.png,0.0,39.324
29_a.us.png,1.0,38.406
30_a.us.png,0.0,38.699
31_a.us.png,-1.0,39.522
32_a.us.png,1.0,39.472
33_a.us.png,-1.0,40.028
34_a.us.png,1.0,40.008
35_a.us.png,-1.0,40.058
36_a.us.png,1.0,39.684
37_a.us.png,-1.0,39.783
38_a.us.png,0.0,39.198
39_a.us.png,1.0,39.071
40_a.us.png,-1.0,39.541
41_a.us.png,0.0,38.514
42_a.us.png,0.0,37.995
43_a.us.png,1.0,37.674
44_a.us.png,0.0,37.760999999999996
45_a.us.png,0.0,37.927
46_a.us.png,-1.0,38.123000000000005
47_a.us.png,0.0,37.518
48_a.us.png,0.0,36.647
49_a.us.png,0.0,35.397
50_a.us.png,0.0,33.883
51_a.us.png,1.0,33.57
52_a.us.png,0.0,34.801
53_a.us.png,-1.0,35.798
54_a.us.png,0.0,35.671
55_a.us.png,0.0,35.476
56_a.us.png,1.0,33.95
57_a.us.png,0.0,34.713
58_a.us.png,-1.0,34.928000000000004
59_a.us.png,1.0,34.255
60_a.us.png,-1.0,35.378
61_a.us.png,1.0,34.723
62_a.us.png,0.0,35.036
63_a.us.png,-1.0,35.134
64_a.us.png,1.0,34.732
65_a.us.png,0.0,35.318000000000005
66_a.us.png,-1.0,35.681
67_a.us.png,0.0,35.564
68_a.us.png,0.0,34.918
69_a.us.png,0.0,34.87
70_a.us.png,0.0,34.246
71_a.us.png,0.0,34.147
72_a.us.png,0.0,33.757
73_a.us.png,0.0,33.757
74_a.us.png,1.0,32.699
75_a.us.png,0.0,33.061
76_a.us.png,-1.0,33.638000000000005
77_a.us.png,1.0,33.061
78_a.us.png,0.0,33.97
79_a.us.png,-1.0,34.629
80_a.us.png,1.0,34.198
81_a.us.png,0.0,34.823
82_a.us.png,0.0,35.284
83_a.us.png,-1.0,35.501
84_a.us.png,0.0,35.264
85_a.us.png,0.0,34.911
86_a.us.png,1.0,34.342
87_a.us.png,0.0,34.863
88_a.us.png,0.0,35.059
89_a.us.png,0.0,35.501
90_a.us.png,-1.0,35.588
91_a.us.png,1.0,35.176
92_a.us.png,0.0,35.363
93_a.us.png,-1.0,36.361999999999995
94_a.us.png,1.0,36.088
95_a.us.png,0.0,36.303000000000004
96_a.us.png,0.0,36.764
97_a.us.png,0.0,36.94
98_a.us.png,0.0,36.998000000000005
99_a.us.png,-1.0,37.813
100_a.us.png,1.0,37.5
101_a.us.png,-1.0,37.567
102_a.us.png,0.0,37.529
103_a.us.png,0.0,37.371
104_a.us.png,1.0,37.157
105_a.us.png,-1.0,37.215
