filename,action,close
1_aac.us.png,0.0,17.04
2_aac.us.png,1.0,16.99
3_aac.us.png,0.0,17.9
4_aac.us.png,0.0,19.88
5_aac.us.png,-1.0,20.25
6_aac.us.png,0.0,19.17
7_aac.us.png,1.0,18.21
8_aac.us.png,0.0,18.38
9_aac.us.png,-1.0,18.43
10_aac.us.png,1.0,18.39
11_aac.us.png,0.0,19.61
12_aac.us.png,0.0,19.79
13_aac.us.png,-1.0,20.37
14_aac.us.png,0.0,20.11
15_aac.us.png,1.0,18.47
16_aac.us.png,0.0,18.57
17_aac.us.png,-1.0,19.02
18_aac.us.png,0.0,18.69
19_aac.us.png,1.0,18.25
20_aac.us.png,0.0,18.44
21_aac.us.png,0.0,19.53
22_aac.us.png,-1.0,19.87
23_aac.us.png,0.0,19.3
24_aac.us.png,1.0,19.02
25_aac.us.png,0.0,19.55
26_aac.us.png,-1.0,20.56
27_aac.us.png,1.0,20.11
28_aac.us.png,-1.0,20.63
29_aac.us.png,1.0,19.96
30_aac.us.png,0.0,20.18
31_aac.us.png,0.0,20.46
32_aac.us.png,-1.0,20.67
33_aac.us.png,0.0,20.59
34_aac.us.png,1.0,20.06
35_aac.us.png,-1.0,20.39
36_aac.us.png,1.0,19.53
37_aac.us.png,-1.0,21.5
38_aac.us.png,1.0,21.34
39_aac.us.png,0.0,21.53
40_aac.us.png,-1.0,21.67
41_aac.us.png,0.0,21.39
42_aac.us.png,1.0,20.35
43_aac.us.png,0.0,20.46
44_aac.us.png,-1.0,20.54
45_aac.us.png,1.0,19.72
46_aac.us.png,-1.0,19.87
47_aac.us.png,1.0,19.63
48_aac.us.png,0.0,19.85
49_aac.us.png,0.0,19.99
50_aac.us.png,0.0,20.89
51_aac.us.png,-1.0,21.2
52_aac.us.png,1.0,20.67
53_aac.us.png,0.0,21.39
54_aac.us.png,0.0,21.51
55_aac.us.png,-1.0,22.21
56_aac.us.png,0.0,22.19
57_aac.us.png,1.0,21.49
58_aac.us.png,0.0,21.77
59_aac.us.png,-1.0,22.28
60_aac.us.png,0.0,21.58
61_aac.us.png,0.0,21.09
62_aac.us.png,0.0,20.16
63_aac.us.png,0.0,19.96
64_aac.us.png,0.0,19.9
65_aac.us.png,1.0,19.87
66_aac.us.png,-1.0,19.88
67_aac.us.png,1.0,19.24
68_aac.us.png,0.0,19.56
69_aac.us.png,0.0,19.64
70_aac.us.png,0.0,19.94
71_aac.us.png,0.0,20.49
72_aac.us.png,-1.0,20.75
73_aac.us.png,1.0,20.03
74_aac.us.png,0.0,21.08
75_aac.us.png,0.0,22.0
76_aac.us.png,-1.0,22.82
77_aac.us.png,0.0,22.74
78_aac.us.png,0.0,22.5
79_aac.us.png,1.0,22.28
80_aac.us.png,-1.0,22.77
81_aac.us.png,0.0,22.65
82_aac.us.png,0.0,22.49
83_aac.us.png,1.0,22.42
84_aac.us.png,0.0,22.44
85_aac.us.png,0.0,22.92
86_aac.us.png,0.0,22.99
87_aac.us.png,-1.0,23.03
88_aac.us.png,0.0,22.59
89_aac.us.png,1.0,21.84
90_aac.us.png,0.0,21.85
91_aac.us.png,0.0,22.1
92_aac.us.png,0.0,22.62
93_aac.us.png,0.0,22.75
94_aac.us.png,-1.0,23.52
95_aac.us.png,0.0,22.67
96_aac.us.png,0.0,22.67
97_aac.us.png,0.0,21.5
98_aac.us.png,0.0,21.26
99_aac.us.png,1.0,19.96
100_aac.us.png,-1.0,20.02
101_aac.us.png,1.0,18.79
102_aac.us.png,-1.0,18.81
103_aac.us.png,0.0,18.05
104_aac.us.png,1.0,17.17
105_aac.us.png,-1.0,17.45
106_aac.us.png,1.0,17.35
107_aac.us.png,-1.0,18.55
108_aac.us.png,0.0,18.28
109_aac.us.png,0.0,18.0
110_aac.us.png,0.0,17.6
111_aac.us.png,1.0,17.29
112_aac.us.png,0.0,17.81
113_aac.us.png,-1.0,18.76
114_aac.us.png,1.0,18.45
115_aac.us.png,-1.0,18.67
116_aac.us.png,1.0,18.49
117_aac.us.png,0.0,18.77
118_aac.us.png,0.0,19.31
119_aac.us.png,-1.0,19.56
120_aac.us.png,1.0,19.26
121_aac.us.png,0.0,20.05
122_aac.us.png,-1.0,20.18
123_aac.us.png,0.0,19.77
124_aac.us.png,0.0,19.43
125_aac.us.png,0.0,18.72
126_aac.us.png,0.0,18.71
127_aac.us.png,0.0,18.23
128_aac.us.png,0.0,18.11
129_aac.us.png,0.0,17.91
130_aac.us.png,1.0,17.5
131_aac.us.png,-1.0,17.78
132_aac.us.png,0.0,17.12
